	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
chloropyrazine	-0.526885245901639	0.14727	0.4535916	0.75	4	0.258064516129032	TRUE
(-)-isoprenaline	0.562459016393443	0.1028	0.393465497076023	1	4	0.0813953488372093	TRUE
ramipril	-0.432131147540984	0.34087	0.679145859969559	0.5	4	0.29608938547486	FALSE
azaperone	0.530655737704918	0.14225	0.452349830508475	1	4	0.0699300699300699	TRUE
piperacetazine	0.444426229508197	0.30658	0.648451954765751	0.5	4	0.394285714285714	FALSE
ondansetron	-0.441475409836066	0.31494	0.654251061806656	0.5	4	0.462121212121212	FALSE
thiethylperazine	-0.323606557377049	0.69235	0.875638792270531	0.5	4	0.621212121212121	FALSE
benzylpenicillin	0.617049180327869	0.05396	0.30844384279476	1	4	0.0381679389312977	TRUE
oxedrine	-0.324098360655738	0.6907	0.874396808510638	0.25	4	0.596899224806202	FALSE
kaempferol	-0.710491803278689	0.014	0.142062015503876	0.75	4	0.025	TRUE
mephenytoin	-0.380819672131148	0.4978	0.762781697674419	0.5	4	0.601398601398601	FALSE
cefepime	-0.552131147540984	0.11467	0.412317068493151	0.75	4	0.0955414012738854	TRUE
oxyphenbutazone	-0.637213114754098	0.04136	0.269334731707317	0.75	4	0.0588235294117647	TRUE
propoxycaine	-0.32	0.70425	0.877911774193548	0.5	4	0.65	FALSE
PNU-0230031	-0.416065573770492	0.09168	0.382194649681529	0.25	8	0.177083333333333	FALSE
0179445-0000	0.287868852459016	0.44074	0.740340192307692	0.625	8	0.615853658536585	TRUE
PNU-0251126	-0.433387978142076	0.15284	0.457317	0.5	6	0.291390728476821	FALSE
0173570-0000	-0.249508196721311	0.77147	0.909227177419355	0.666666666666667	6	0.91304347826087	TRUE
0175029-0000	0.288360655737705	0.6033	0.822386386292835	0.666666666666667	6	0.894117647058824	TRUE
PHA-00851261E	-0.456967213114754	0.04853	0.291402614678899	0.125	8	0.129411764705882	FALSE
0317956-0000	-0.276803278688525	0.48974	0.760462230130486	0.375	8	0.666666666666667	FALSE
chlorambucil	0.328032786885246	0.67704	0.868868	0.5	4	0.708860759493671	FALSE
levcycloserine	0.625573770491803	0.0484	0.291402614678899	1	4	0.00847457627118644	TRUE
nialamide	0.312131147540984	0.73025	0.890034683426443	0.5	4	0.747747747747748	FALSE
quinethazone	0.426885245901639	0.3554	0.691260921248143	0.75	4	0.360655737704918	TRUE
santonin	0.420983606557377	0.37272	0.6987068	0.75	4	0.276422764227642	TRUE
Prestwick-1080	0.366885245901639	0.54548	0.789859867256637	0.75	4	0.481203007518797	TRUE
homosalate	0.289672131147541	0.80017	0.917331611208406	0.5	4	0.789115646258503	FALSE
Prestwick-1100	0.371967213114754	0.52825	0.778326704035874	0.75	4	0.609271523178808	TRUE
parbendazole	0.334754098360656	0.65505	0.85746045	0.5	4	0.748091603053435	FALSE
ciclacillin	0.319016393442623	0.70778	0.87818390521327	0.75	4	0.684210526315789	TRUE
"2,6-dimethylpiperidine"	0.320327868852459	0.58203	0.812593329798515	0.6	5	0.496062992125984	TRUE
spiradoline	0.337377049180328	0.64599	0.853280433905146	0.5	4	0.535714285714286	FALSE
withaferin A	-0.669508196721311	0.02608	0.198480930232558	0.75	4	0.139344262295082	TRUE
citalopram	-0.478360655737705	0.22657	0.564914533333333	0.5	4	0.25	FALSE
paroxetine	-0.186229508196721	0.99469	0.99724	0.5	4	1	FALSE
CP-320650-01	-0.520655737704918	0.01523	0.148776641791045	0.75	8	0.129496402877698	TRUE
CP-690334-01	-0.412459016393443	0.0968	0.384783293413174	0.5	8	0.292517006802721	FALSE
PHA-00745360	-0.578196721311475	0.00469	0.0674638461538462	0.75	8	0.0930232558139535	TRUE
rifabutin	0.548633879781421	0.22816	0.566935833333333	0.666666666666667	3	0.5625	TRUE
alcuronium chloride	-0.703770491803279	0.17494	0.490079552238806	0	2	0.125	FALSE
clobetasol	0.492950819672131	0.34949	0.686910525525526	0.666666666666667	3	0.391304347826087	TRUE
phenoxybenzamine	-0.597540983606557	0.06896	0.334447084870849	0.25	4	0.372727272727273	FALSE
timolol	-0.608688524590164	0.06008	0.323640823045268	0.5	4	0.261194029850746	FALSE
daunorubicin	0.29655737704918	0.7793	0.909364514692787	0.25	4	0.904040404040404	FALSE
nomegestrol	-0.621639344262295	0.11497	0.412317068493151	0.666666666666667	3	0.176470588235294	TRUE
ticarcillin	0.332568306010929	0.77983	0.909364514692787	0.666666666666667	3	0.66887417218543	TRUE
AG-013608	-0.31983606557377	0.31484	0.654251061806656	0.5	8	0.362573099415205	FALSE
valinomycin	-0.303770491803279	0.75715	0.907609294871795	0.5	4	0.9	FALSE
rotenone	-0.242950819672131	0.92462	0.968262064	0.5	4	0.971631205673759	FALSE
PF-00562151-00	-0.179262295081967	0.92137	0.965631168935148	0.375	8	0.974842767295597	FALSE
PF-00875133-00	-0.3024043715847	0.87967	0.948200814814815	0.333333333333333	3	0.876712328767123	FALSE
pioglitazone	-0.42849478390462	0.02311	0.180703964497041	0.636363636363636	11	0.193939393939394	TRUE
H-7	0.603770491803279	0.06403	0.3283237890625	1	4	0.438888888888889	TRUE
PF-00539745-00	-0.573770491803279	0.18282	0.49979751565762	0	3	0.333333333333333	FALSE
PF-01378883-00	-0.44344262295082	0.30941	0.652202399355878	0.5	4	0.202312138728324	FALSE
erastin	-0.417868852459016	0.38241	0.704043164556962	0.5	4	0.335820895522388	FALSE
3-nitropropionic acid	-0.480491803278689	0.22251	0.560856153846154	0.25	4	0.370165745856354	FALSE
valdecoxib	-0.482459016393443	0.37459	0.699484037089872	0.333333333333333	3	0.320261437908497	FALSE
PF-00539758-00	-0.48327868852459	0.3727	0.6987068	0.333333333333333	3	0.281481481481481	FALSE
STOCK1N-35215	-0.438633879781421	0.48729	0.760462230130486	0.666666666666667	3	0.507462686567164	TRUE
orlistat	0.16	0.99658	0.99724	0.6	5	1	TRUE
0225151-0000	0.381584699453552	0.64455	0.852238333333333	0.666666666666667	3	0.639344262295082	TRUE
5707885	0.326885245901639	0.6812	0.872333978494624	0.75	4	0.823834196891192	TRUE
C-75	0.369508196721312	0.53642	0.781060934371524	0.75	4	0.668478260869565	TRUE
F0447-0125	-0.449672131147541	0.2934	0.633279967051071	0.25	4	0.203389830508475	FALSE
5155877	-0.341147540983607	0.63299	0.841201939086294	0.5	4	0.75	FALSE
PHA-00767505E	-0.468196721311475	0.24891	0.590754303797468	0.5	4	0.184713375796178	FALSE
dinoprostone	-0.844590163934426	0.00113	0.0217525	1	4	0	TRUE
5194442	-0.455081967213115	0.27949	0.619039610829103	0.25	4	0.32484076433121	FALSE
AG-028671	-0.306229508196721	0.86929	0.943380140845071	0.333333333333333	3	0.848684210526316	FALSE
6-bromoindirubin-3'-oxime	-0.551733021077283	0.01572	0.150200583941606	0.428571428571429	7	0.154205607476636	FALSE
Gly-His-Lys	-0.725901639344262	0.04105	0.269334731707317	0.666666666666667	3	0.104477611940299	TRUE
STOCK1N-35874	-0.745245901639344	0.13019	0.430980831234257	0	2	0.231788079470199	FALSE
"16,16-dimethylprostaglandin E2"	0.447868852459016	0.46264	0.748961582200247	0.333333333333333	3	0.652694610778443	FALSE
PNU-0293363	0.292896174863388	0.90333	0.961348756097561	0.666666666666667	3	0.918238993710692	TRUE
STOCK1N-35696	-0.862786885245902	0.03759	0.25627765625	1	2	0.0479452054794521	TRUE
PHA-00665752	-0.701475409836066	1e-05	0.000256666666666667	0	1	0.46524064171123	FALSE
STOCK1N-28457	0.423770491803279	0.52746	0.778326704035874	0.333333333333333	3	0.51304347826087	FALSE
SC-560	0.651639344262295	0.08471	0.367170165562914	1	3	0.163265306122449	TRUE
H-89	-0.378852459016393	0.65254	0.85746045	0.666666666666667	3	0.686486486486486	TRUE
BAS-012416453	0.623715846994536	0.11236	0.408989777777778	0.666666666666667	3	0.0657894736842105	TRUE
SB-202190	-0.301475409836066	0.65665	0.858596876247505	0.4	5	0.635467980295567	FALSE
carmustine	-0.42327868852459	0.5287	0.778326704035874	0.333333333333333	3	0.601351351351351	FALSE
AG-012559	0.320765027322404	0.8242	0.92819390264731	0.666666666666667	3	0.78740157480315	TRUE
AH-23848	-0.310819672131148	0.85561	0.937233046025105	0.666666666666667	3	0.834123222748815	TRUE
NS-398	0.636338797814208	0.09891	0.386487134328358	0.666666666666667	3	0.10126582278481	TRUE
SB-203580	-0.375409836065574	0.37988	0.702348757062147	0.6	5	0.45679012345679	TRUE
0297417-0002B	0.855081967213115	0.00591	0.0772566666666667	1	3	0.0842105263157895	TRUE
scriptaid	0.471311475409836	0.40251	0.715021376518219	0.333333333333333	3	0.75	FALSE
lomustine	-0.797704918032787	0.00333	0.051282	1	4	0.027972027972028	TRUE
PHA-00846566E	-0.360109289617486	0.70465	0.877911774193548	0.333333333333333	3	0.721590909090909	FALSE
AH-6809	-0.432950819672131	0.73492	0.892402857142857	0.5	2	0.748603351955307	FALSE
alsterpaullone	0.592896174863388	0.15264	0.457317	0.666666666666667	3	0.593023255813954	TRUE
0316684-0000	-0.387868852459016	0.47489	0.755104643288996	0.5	4	0.487179487179487	FALSE
thapsigargin	-0.700327868852459	0.05368	0.308189122807018	0.333333333333333	3	0.329032258064516	FALSE
SC-19220	-0.299344262295082	0.77115	0.909227177419355	0.25	4	0.717241379310345	FALSE
GW-8510	0.698360655737705	0.01689	0.154608461538462	1	4	0.303867403314917	TRUE
MG-262	-0.835245901639344	0.00893	0.107722293577982	1	3	0.125984251968504	TRUE
0198306-0000	-0.304098360655738	0.75638	0.907517341888176	0.25	4	0.8125	FALSE
AR-A014418	-0.68344262295082	0.06308	0.327301535433071	0.333333333333333	3	0.0769230769230769	FALSE
CAY-10397	-0.316010928961749	0.83944	0.930575969517358	0.333333333333333	3	0.81767955801105	FALSE
PHA-00816795	0.36983606557377	0.88635	0.951160172131148	0.5	2	0.767241379310345	FALSE
MS-275	0.512295081967213	0.47468	0.755104643288996	0.5	2	0.913419913419913	FALSE
CP-319743	-0.394426229508197	0.45477	0.7478566959799	0.25	4	0.259259259259259	FALSE
semustine	-0.598688524590164	0.06786	0.333182172284644	0.5	4	0.17037037037037	FALSE
BCB000040	-0.493114754098361	0.19829	0.51912322	0.5	4	0.218978102189781	FALSE
15(S)-15-methylprostaglandin E2	-0.34327868852459	0.62591	0.836238837920489	0.25	4	0.619402985074627	FALSE
suramin sodium	-0.385573770491803	0.48218	0.758138311377245	0.25	4	0.512048192771084	FALSE
CP-944629	-0.489508196721312	0.20477	0.530780059405941	0.25	4	0.32967032967033	FALSE
irinotecan	-0.904098360655738	0.0017	0.0300716216216216	1	3	0.0760869565217391	TRUE
meteneprost	-0.708196721311475	0.01447	0.144386666666667	0.75	4	0.0859375	TRUE
16-phenyltetranorprostaglandin E2	-0.377704918032787	0.50792	0.76459598407281	0.5	4	0.482142857142857	FALSE
CP-863187	-0.837868852459016	0.00135	0.025245	1	4	0	TRUE
BCB000039	-0.367540983606557	0.68354	0.873534230019493	0.333333333333333	3	0.683229813664596	FALSE
IC-86621	-0.430327868852459	0.34597	0.683814503012048	0.5	4	0.38255033557047	FALSE
"11-deoxy-16,16-dimethylprostaglandin E2"	-0.378360655737705	0.50583	0.76459598407281	0.5	4	0.563758389261745	FALSE
CP-645525-01	0.559016393442623	0.20888	0.538236062992126	1	3	0.325842696629214	TRUE
BCB000038	-0.249016393442623	0.90829	0.962506852750809	0.5	4	0.91005291005291	FALSE
vinblastine	-0.823114754098361	0.01097	0.12067	1	3	0.0763358778625954	TRUE
