	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
ciprofibrate	0.497540983606557	0.19039	0.699900303030303	0.75	4	0.210526315789474	TRUE
cycloserine	-0.282295081967213	0.82235	0.966955147190009	0.5	4	0.934065934065934	FALSE
estriol	-0.587213114754098	0.0782	0.508071666666667	0.5	4	0.202970297029703	FALSE
meropenem	0.541967213114754	0.1272	0.628465985130111	0.75	4	0.203252032520325	TRUE
dorzolamide	0.358524590163934	0.57522	0.891537194412107	0	4	0.512048192771084	FALSE
piretanide	0.512459016393443	0.16692	0.673060447761194	0.75	4	0.234848484848485	TRUE
oxprenolol	-0.372131147540984	0.52752	0.879376944444444	0.5	4	0.698019801980198	FALSE
tropine	0.495409836065574	0.19409	0.699900303030303	0.75	4	0.14375	TRUE
chloropyrazine	0.341147540983607	0.63299	0.912021666666667	0.5	4	0.778481012658228	FALSE
(-)-isoprenaline	0.40327868852459	0.42664	0.839546765578635	0.5	4	0.465116279069767	FALSE
ramipril	0.246393442622951	0.91563	0.978361003236246	0.5	4	0.842105263157895	FALSE
azaperone	0.42672131147541	0.35577	0.802936086206896	0.5	4	0.293706293706294	FALSE
piperacetazine	0.316065573770492	0.71762	0.946667746478873	0.5	4	0.777142857142857	FALSE
ondansetron	0.499016393442623	0.18777	0.699900303030303	0.25	4	0.344444444444444	FALSE
thiethylperazine	-0.418032786885246	0.38192	0.819463510466989	0.5	4	0.28030303030303	FALSE
benzylpenicillin	-0.308032786885246	0.74341	0.950316103515625	0.5	4	0.773480662983425	FALSE
oxedrine	-0.823114754098361	0.00185	0.0356125	1	4	0	TRUE
kaempferol	-0.213770491803279	0.97648	0.991630969743987	0.25	4	1	FALSE
mephenytoin	-0.356885245901639	0.5801	0.891537194412107	0.5	4	0.713286713286713	FALSE
cefepime	-0.455081967213115	0.27949	0.764279325153374	0.25	4	0.261146496815287	FALSE
oxyphenbutazone	-0.526885245901639	0.14727	0.661712857142857	0.75	4	0.168067226890756	TRUE
propoxycaine	-0.246229508196721	0.91567	0.978361003236246	0.25	4	0.93125	FALSE
PNU-0230031	-0.345573770491803	0.23356	0.762273250620347	0.5	8	0.390625	FALSE
0179445-0000	-0.352786885245902	0.21395	0.734924685863874	0.125	8	0.27027027027027	FALSE
PNU-0251126	-0.472349726775956	0.09414	0.546883982300885	0.5	6	0.19205298013245	FALSE
0173570-0000	-0.376830601092896	0.28376	0.764279325153374	0.5	6	0.557971014492754	FALSE
0175029-0000	0.414918032786885	0.18977	0.699900303030303	0.5	6	0.688235294117647	FALSE
PHA-00851261E	-0.521885245901639	0.01481	0.201940520833333	0.5	8	0.0470588235294118	FALSE
0317956-0000	0.522131147540984	0.01477	0.201940520833333	0.75	8	0.0296296296296296	TRUE
chlorambucil	0.452786885245902	0.2847	0.764279325153374	0.5	4	0.278481012658228	FALSE
levcycloserine	0.413606557377049	0.39469	0.823589555555556	0.5	4	0.423728813559322	FALSE
nialamide	0.570983606557377	0.09387	0.546883982300885	0.75	4	0.0720720720720721	TRUE
quinethazone	0.209016393442623	0.98106	0.993827625676721	0.25	4	0.983606557377049	FALSE
santonin	0.599344262295082	0.06737	0.487789015544041	0.5	4	0.00813008130081301	FALSE
Prestwick-1080	0.855901639344262	0.00086	0.0184547540983607	1	4	0	TRUE
homosalate	-0.292131147540984	0.79264	0.956836774193549	0.5	4	0.76969696969697	FALSE
Prestwick-1100	-0.31655737704918	0.71588	0.946667746478873	0.5	4	0.726708074534162	FALSE
parbendazole	0.297868852459016	0.77555	0.953153571428571	0.5	4	0.847328244274809	FALSE
ciclacillin	0.628360655737705	0.04677	0.418434761904762	0.75	4	0.0075187969924812	TRUE
"2,6-dimethylpiperidine"	0.227868852459016	0.90443	0.97634794892916	0.4	5	0.858267716535433	FALSE
spiradoline	0.537049180327869	0.13329	0.638172688172043	0.75	4	0.0714285714285714	TRUE
withaferin A	-0.72016393442623	0.01204	0.178847640449438	0.75	4	0.131147540983607	TRUE
citalopram	-0.208524590163934	0.98168	0.993827625676721	0.25	4	1	FALSE
paroxetine	-0.442295081967213	0.31254	0.782256435272045	0	4	0.299435028248588	FALSE
CP-320650-01	-0.176967213114754	0.92789	0.981105016155089	0.375	8	0.985611510791367	FALSE
CP-690334-01	-0.368606557377049	0.17595	0.6775615	0.125	8	0.353741496598639	FALSE
PHA-00745360	-0.258524590163934	0.57376	0.891537194412107	0.5	8	0.837209302325581	FALSE
rifabutin	0.694098360655738	0.05728	0.462836543209876	0.333333333333333	3	0.25	FALSE
alcuronium chloride	0.853770491803279	0.04254	0.400610503597122	1	2	0.0367647058823529	TRUE
clobetasol	-0.333333333333333	0.77687	0.953153571428571	0.333333333333333	3	0.788079470198676	FALSE
phenoxybenzamine	-0.604426229508197	0.06352	0.486178870056497	0.5	4	0.354545454545455	FALSE
timolol	-0.233606557377049	0.94604	0.983433	0.25	4	0.992537313432836	FALSE
daunorubicin	0.312131147540984	0.73025	0.947949287128713	0.25	4	0.888888888888889	FALSE
nomegestrol	-0.389508196721311	0.62241	0.909849224806202	0.333333333333333	3	0.720588235294118	FALSE
ticarcillin	-0.275081967213115	0.93815	0.983433	0.333333333333333	3	0.944099378881988	FALSE
AG-013608	-0.257049180327869	0.58073	0.891537194412107	0.25	8	0.64327485380117	FALSE
valinomycin	0.378196721311475	0.50644	0.866575111111111	0.25	4	0.761627906976744	FALSE
rotenone	0.613770491803279	0.05626	0.457418260869565	0.5	4	0.111111111111111	FALSE
PF-00562151-00	0.350655737704918	0.21963	0.739399922879177	0.5	8	0.254901960784314	FALSE
PF-00875133-00	0.523114754098361	0.28049	0.764279325153374	0	3	0.234939759036145	FALSE
pioglitazone	-0.237451564828614	0.49151	0.86198261682243	0.272727272727273	11	0.781818181818182	FALSE
H-7	0.954754098360656	0	0	1	4	0.0388888888888889	TRUE
PF-00539745-00	0.601967213114754	0.13972	0.643991126760563	0.333333333333333	3	0.322033898305085	FALSE
PF-01378883-00	-0.461147540983607	0.26529	0.764279325153374	0.5	4	0.161849710982659	FALSE
erastin	-0.456393442622951	0.2762	0.764279325153374	0.25	4	0.238805970149254	FALSE
3-nitropropionic acid	-0.330655737704918	0.66869	0.922831221052632	0.25	4	0.839779005524862	FALSE
valdecoxib	0.449289617486339	0.45921	0.847822129760226	0.666666666666667	3	0.433962264150943	TRUE
PF-00539758-00	0.41	0.56609	0.891537194412107	0	3	0.570621468926554	FALSE
STOCK1N-35215	-0.581092896174863	0.17113	0.673060447761194	0.666666666666667	3	0.156716417910448	TRUE
orlistat	0.431967213114754	0.23101	0.762273250620347	0.6	5	0.231884057971014	TRUE
0225151-0000	0.419508196721311	0.53932	0.88220397755611	0.333333333333333	3	0.469945355191257	FALSE
5707885	-0.55672131147541	0.1093	0.579245748987854	0	4	0.168067226890756	FALSE
C-75	0.485409836065574	0.21281	0.733074447368421	0.75	4	0.282608695652174	TRUE
F0447-0125	0.40344262295082	0.42603	0.839546765578635	0	4	0.561855670103093	FALSE
5155877	-0.385737704918033	0.48173	0.857279864682003	0.25	4	0.625	FALSE
PHA-00767505E	-0.456229508196721	0.27655	0.764279325153374	0.25	4	0.203821656050955	FALSE
dinoprostone	-0.516065573770492	0.16202	0.673060447761194	0.75	4	0.18	TRUE
5194442	-0.452459016393443	0.28541	0.764279325153374	0.5	4	0.32484076433121	FALSE
AG-028671	-0.632131147540984	0.10317	0.564608091286307	0.333333333333333	3	0.0921052631578947	FALSE
6-bromoindirubin-3'-oxime	-0.548032786885246	0.01685	0.212083173076923	0.714285714285714	7	0.154205607476636	TRUE
Gly-His-Lys	0.469945355191257	0.40628	0.833530923076923	0.666666666666667	3	0.679775280898876	TRUE
STOCK1N-35874	-0.717213114754098	0.15904	0.673060447761194	0.5	2	0.251655629139073	FALSE
"16,16-dimethylprostaglandin E2"	0.336994535519126	0.76732	0.953153571428571	0.333333333333333	3	0.856287425149701	FALSE
PNU-0293363	0.361912568306011	0.69956	0.942079694189602	0.333333333333333	3	0.70440251572327	FALSE
STOCK1N-35696	-0.428360655737705	0.74845	0.951782796116505	0.5	2	0.808219178082192	FALSE
PHA-00665752	-0.865409836065574	1e-05	0.000246981132075472	1	1	0.160427807486631	FALSE
STOCK1N-28457	0.669344262295082	0.07187	0.487789015544041	0.333333333333333	3	0.0260869565217391	FALSE
SC-560	0.68344262295082	0.06308	0.485716	0.333333333333333	3	0.108843537414966	FALSE
H-89	-0.409125683060109	0.56854	0.891537194412107	0.666666666666667	3	0.616216216216216	TRUE
BAS-012416453	0.818032786885246	0.01177	0.178445287356322	1	3	0.0131578947368421	TRUE
SB-202190	-0.50655737704918	0.1023	0.564608091286307	0.6	5	0.0886699507389163	TRUE
carmustine	-0.319781420765027	0.82737	0.966955147190009	0.333333333333333	3	0.891891891891892	FALSE
AG-012559	0.406666666666667	0.57575	0.891537194412107	0.666666666666667	3	0.535433070866142	TRUE
AH-23848	0.520109289617486	0.28725	0.767367857142857	0.666666666666667	3	0.188118811881188	TRUE
NS-398	0.854918032786885	0.00591	0.1031492	1	3	0.0126582278481013	TRUE
SB-203580	-0.44344262295082	0.20556	0.72275	0.2	5	0.333333333333333	FALSE
0297417-0002B	0.509016393442623	0.31222	0.782256435272045	0.666666666666667	3	0.694736842105263	TRUE
scriptaid	0.606065573770492	0.13374	0.638172688172043	0.666666666666667	3	0.509259259259259	TRUE
lomustine	-0.710491803278689	0.014	0.198742795698925	0.5	4	0.0979020979020979	FALSE
PHA-00846566E	-0.567540983606557	0.19375	0.699900303030303	0	3	0.181818181818182	FALSE
AH-6809	-0.578196721311475	0.35573	0.802936086206896	0.5	2	0.458100558659218	FALSE
alsterpaullone	0.813114754098361	0.01283	0.184986153846154	1	3	0.133720930232558	TRUE
0316684-0000	-0.25983606557377	0.88195	0.971422713567839	0.25	4	0.903846153846154	FALSE
thapsigargin	-0.661967213114754	0.07677	0.50245965	0.333333333333333	3	0.393548387096774	FALSE
SC-19220	-0.423114754098361	0.36627	0.811247766497462	0.25	4	0.23448275862069	FALSE
GW-8510	0.630983606557377	0.04507	0.414577692307692	0.75	4	0.447513812154696	TRUE
MG-262	0.439836065573771	0.48398	0.857279864682003	0.333333333333333	3	0.794594594594595	FALSE
0198306-0000	-0.421803278688525	0.37024	0.81416730318258	0.5	4	0.488636363636364	FALSE
AR-A014418	-0.492950819672131	0.34949	0.797171909722222	0.666666666666667	3	0.349112426035503	TRUE
CAY-10397	-0.457377049180328	0.43849	0.840385666178624	0.666666666666667	3	0.480662983425414	TRUE
PHA-00816795	0.417704918032787	0.77728	0.953153571428571	0	2	0.560344827586207	FALSE
MS-275	0.72	0.15587	0.671163914473684	0	2	0.454545454545455	FALSE
CP-319743	0.247049180327869	0.91337	0.978361003236246	0.5	4	0.926470588235294	FALSE
semustine	-0.579508196721311	0.0853	0.51973935483871	0.25	4	0.192592592592593	FALSE
BCB000040	-0.413114754098361	0.39594	0.823589555555556	0.25	4	0.372262773722628	FALSE
15(S)-15-methylprostaglandin E2	0.308032786885246	0.74341	0.950316103515625	0.25	4	0.797752808988764	FALSE
suramin sodium	-0.421803278688525	0.37002	0.81416730318258	0.5	4	0.379518072289157	FALSE
CP-944629	-0.728360655737705	0.01071	0.168908313253012	0.75	4	0.010989010989011	TRUE
irinotecan	-0.785737704918033	0.01945	0.235259724770642	1	3	0.16304347826087	TRUE
meteneprost	-0.387213114754098	0.47714	0.85675755829904	0.25	4	0.6484375	FALSE
16-phenyltetranorprostaglandin E2	-0.440327868852459	0.31777	0.782256435272045	0.5	4	0.273809523809524	FALSE
CP-863187	-0.320655737704918	0.70211	0.942079694189602	0.25	4	0.805882352941176	FALSE
BCB000039	0.317158469945355	0.83582	0.969590196917808	0.333333333333333	3	0.701986754966887	FALSE
IC-86621	-0.574590163934426	0.09004	0.530409147982063	0.25	4	0.120805369127517	FALSE
"11-deoxy-16,16-dimethylprostaglandin E2"	-0.418196721311475	0.38108	0.819463510466989	0.5	4	0.442953020134228	FALSE
CP-645525-01	-0.381092896174863	0.64595	0.914106540540541	0.333333333333333	3	0.761194029850746	FALSE
BCB000038	-0.456393442622951	0.27638	0.764279325153374	0.5	4	0.365079365079365	FALSE
vinblastine	-0.45	0.45714	0.847822129760226	0.333333333333333	3	0.625954198473282	FALSE
