	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
chloropyrazine	-0.271311475409836	0.85236	0.954414346349745	0.5	4	0.941935483870968	FALSE
(-)-isoprenaline	0.367704918032787	0.54279	0.837775418138987	0.75	4	0.575581395348837	TRUE
ramipril	0.489508196721312	0.20477	0.593017544247788	0.75	4	0.112781954887218	TRUE
azaperone	0.589016393442623	0.0766	0.39167734375	1	4	0.027972027972028	TRUE
piperacetazine	0.448360655737705	0.2969	0.684475190972222	0.25	4	0.382857142857143	FALSE
ondansetron	-0.241639344262295	0.92762	0.977235844051447	0.5	4	0.939393939393939	FALSE
thiethylperazine	-0.391639344262295	0.46332	0.790905299479167	0.25	4	0.333333333333333	FALSE
benzylpenicillin	0.380983606557377	0.49728	0.820856897856242	0.75	4	0.435114503816794	TRUE
oxedrine	-0.517213114754098	0.16058	0.541531964285714	0.75	4	0.131782945736434	TRUE
kaempferol	-0.475573770491803	0.23247	0.621027	0.25	4	0.266666666666667	FALSE
mephenytoin	-0.51344262295082	0.16555	0.543120175438596	0.25	4	0.237762237762238	FALSE
cefepime	-0.665409836065574	0.02766	0.221741445783133	0.25	4	0.00636942675159236	FALSE
oxyphenbutazone	-0.660655737704918	0.02978	0.229036725146199	0.75	4	0.0588235294117647	TRUE
propoxycaine	-0.333770491803279	0.65814	0.892265680412371	0.5	4	0.56875	FALSE
PNU-0230031	-0.516147540983607	0.01656	0.169256744186047	0.375	8	0.03125	FALSE
0179445-0000	0.299508196721311	0.39205	0.74962703649635	0.5	8	0.536585365853659	FALSE
PNU-0251126	-0.183989071038251	0.96241	0.990775102201258	0.5	6	0.993377483443709	FALSE
0173570-0000	0.66775956284153	0.00367	0.0558608139534884	0.833333333333333	6	0.0459770114942529	TRUE
0175029-0000	0.599781420765027	0.01331	0.150422155172414	0.666666666666667	6	0.3	TRUE
PHA-00851261E	-0.391475409836066	0.13028	0.491439224137931	0.25	8	0.247058823529412	FALSE
0317956-0000	-0.230983606557377	0.70683	0.916019043902439	0.5	8	0.858757062146893	FALSE
chlorambucil	0.309508196721311	0.73853	0.924817128060264	0.5	4	0.765822784810127	FALSE
levcycloserine	0.425081967213115	0.36067	0.724105874233129	0.75	4	0.398305084745763	TRUE
nialamide	0.362459016393443	0.56131	0.846868709677419	0.75	4	0.522522522522523	TRUE
quinethazone	0.451639344262295	0.28785	0.678057316636852	0.75	4	0.311475409836066	TRUE
santonin	-0.324426229508197	0.68937	0.909432683417085	0.25	4	0.619047619047619	FALSE
Prestwick-1080	0.205573770491803	0.98436	0.996689783783784	0.5	4	0.992481203007519	FALSE
homosalate	-0.283114754098361	0.81966	0.947381592300962	0.5	4	0.793939393939394	FALSE
Prestwick-1100	0.417377049180328	0.384	0.743573964497041	0.75	4	0.423841059602649	TRUE
parbendazole	0.217704918032787	0.97199	0.9940116484375	0.5	4	0.99236641221374	FALSE
ciclacillin	-0.345409836065574	0.61898	0.871622650214592	0.5	4	0.620111731843575	FALSE
"2,6-dimethylpiperidine"	0.271475409836066	0.77095	0.934645285451197	0.4	5	0.669291338582677	FALSE
spiradoline	0.356065573770492	0.58263	0.854925050391937	0.75	4	0.471428571428571	TRUE
withaferin A	-0.683606557377049	0.02096	0.19458609929078	0.5	4	0.139344262295082	FALSE
citalopram	0.328688524590164	0.67523	0.904683797338792	0.25	4	0.738095238095238	FALSE
paroxetine	-0.359344262295082	0.57225	0.851532698412699	0.5	4	0.536723163841808	FALSE
CP-320650-01	-0.405245901639344	0.10699	0.448877916666667	0.25	8	0.431654676258993	FALSE
CP-690334-01	-0.370409836065574	0.17197	0.547270024271845	0.375	8	0.346938775510204	FALSE
PHA-00745360	-0.507295081967213	0.01998	0.189520434782609	0.625	8	0.24031007751938	TRUE
rifabutin	0.808032786885246	0.01388	0.153973898305085	1	3	0.0989583333333333	TRUE
alcuronium chloride	0.709836065573771	0.16777	0.544883251833741	1	2	0.154411764705882	TRUE
clobetasol	-0.309781420765027	0.85855	0.954414346349745	0.333333333333333	3	0.867549668874172	FALSE
phenoxybenzamine	0.441147540983607	0.31583	0.6889675	0.5	4	0.816831683168317	FALSE
timolol	-0.525081967213115	0.14976	0.522870848806366	0.75	4	0.402985074626866	TRUE
daunorubicin	0.668852459016393	0.02638	0.217178742138365	0.75	4	0.191919191919192	TRUE
nomegestrol	-0.777213114754098	0.02202	0.198787448275862	1	3	0.0220588235294118	TRUE
ticarcillin	0.569125683060109	0.19079	0.574304942528736	0.666666666666667	3	0.0794701986754967	TRUE
AG-013608	-0.216885245901639	0.77542	0.934645285451197	0.5	8	0.789473684210526	FALSE
valinomycin	-0.514426229508197	0.16425	0.543120175438596	0.5	4	0.321428571428571	FALSE
rotenone	-0.392131147540984	0.46165	0.790905299479167	0.5	4	0.539007092198582	FALSE
PF-00562151-00	-0.331639344262295	0.27548	0.667081885397412	0.375	8	0.333333333333333	FALSE
PF-00875133-00	-0.474426229508197	0.39423	0.750296729651163	0.666666666666667	3	0.335616438356164	TRUE
pioglitazone	-0.539672131147541	0.0016	0.0272	0.454545454545455	11	0.0484848484848485	FALSE
H-7	0.997049180327869	0	0	1	4	0	TRUE
PF-00539745-00	-0.512950819672131	0.30275	0.686827989601386	0	3	0.474074074074074	FALSE
PF-01378883-00	-0.438852459016393	0.32204	0.6889675	0.25	4	0.213872832369942	FALSE
erastin	-0.412295081967213	0.39857	0.753742222222222	0.5	4	0.343283582089552	FALSE
3-nitropropionic acid	-0.402295081967213	0.42962	0.772705034293553	0.25	4	0.635359116022099	FALSE
valdecoxib	-0.589508196721311	0.15759	0.538603942558747	0.333333333333333	3	0.104575163398693	FALSE
PF-00539758-00	-0.420491803278689	0.53657	0.836753076923077	0.333333333333333	3	0.437037037037037	FALSE
STOCK1N-35215	-0.570437158469945	0.1887	0.574304942528736	0.666666666666667	3	0.194029850746269	TRUE
orlistat	-0.255573770491803	0.82583	0.947381592300962	0.4	5	0.798850574712644	FALSE
0225151-0000	0.414863387978142	0.55223	0.84152394644936	0.666666666666667	3	0.497267759562842	TRUE
5707885	-0.433770491803279	0.33635	0.70108622611465	0.25	4	0.369747899159664	FALSE
C-75	-0.391311475409836	0.46403	0.790905299479167	0.25	4	0.34375	FALSE
F0447-0125	-0.375737704918033	0.51477	0.831893740740741	0.5	4	0.440677966101695	FALSE
5155877	-0.699344262295082	0.0166	0.169256744186047	0.5	4	0.0460526315789474	FALSE
PHA-00767505E	-0.653606557377049	0.03292	0.242091460674157	0.75	4	0.0127388535031847	TRUE
dinoprostone	-0.364426229508197	0.55462	0.84418323255814	0.5	4	0.6	FALSE
5194442	-0.71	0.0141	0.1551	0.75	4	0.0318471337579618	TRUE
AG-028671	0.215136612021858	0.99488	0.997021666666667	0.333333333333333	3	0.96875	FALSE
6-bromoindirubin-3'-oxime	-0.394590163934426	0.16815	0.544883251833741	0.285714285714286	7	0.485981308411215	FALSE
Gly-His-Lys	-0.636393442622951	0.09889	0.438559222972973	0.333333333333333	3	0.328358208955224	FALSE
STOCK1N-35874	-0.652622950819672	0.24015	0.63123765060241	0.5	2	0.33112582781457	FALSE
"16,16-dimethylprostaglandin E2"	-0.219836065573771	0.99317	0.997021666666667	0.333333333333333	3	1	FALSE
PNU-0293363	0.614590163934426	0.12328	0.47955234421365	1	3	0.132075471698113	TRUE
STOCK1N-35696	-0.904262295081967	0.01809	0.1793925	1	2	0.0342465753424658	TRUE
PHA-00665752	0.592295081967213	1e-05	0.00023375	1	1	0.8	FALSE
STOCK1N-28457	-0.49327868852459	0.34856	0.711481197511664	0.333333333333333	3	0.487309644670051	FALSE
SC-560	-0.803114754098361	0.0149	0.158569918699187	1	3	0.0666666666666667	TRUE
H-89	-0.616065573770492	0.12155	0.474952089552239	0	3	0.118918918918919	FALSE
BAS-012416453	0.577978142076503	0.17609	0.552762134292566	0.666666666666667	3	0.125	TRUE
SB-202190	-0.202622950819672	0.95573	0.988191603475513	0.4	5	0.960591133004926	FALSE
carmustine	-0.66	0.07836	0.397570697674419	0.666666666666667	3	0.135135135135135	TRUE
AG-012559	-0.332404371584699	0.78044	0.93522241537054	0.333333333333333	3	0.805405405405405	FALSE
AH-23848	-0.415573770491803	0.55033	0.841303617269545	0.333333333333333	3	0.578199052132701	FALSE
NS-398	0.343606557377049	0.74988	0.924817128060264	0.333333333333333	3	0.772151898734177	FALSE
SB-203580	-0.335901639344262	0.52188	0.832072839805825	0.4	5	0.611111111111111	FALSE
0297417-0002B	0.527704918032787	0.271	0.661826492537313	0.666666666666667	3	0.668421052631579	TRUE
scriptaid	0.48672131147541	0.36444	0.727213353658537	0.666666666666667	3	0.740740740740741	TRUE
lomustine	-0.682131147540984	0.02151	0.196899230769231	0.5	4	0.153846153846154	FALSE
PHA-00846566E	-0.352131147540984	0.72669	0.9222591626564	0.333333333333333	3	0.738636363636364	FALSE
AH-6809	0.391639344262295	0.84092	0.950573644214162	0.5	2	0.804511278195489	FALSE
alsterpaullone	0.995081967213115	0	0	1	3	0.00581395348837209	TRUE
0316684-0000	-0.280491803278689	0.82724	0.947381592300962	0.25	4	0.82051282051282	FALSE
thapsigargin	-0.915573770491803	0.00116	0.0213864788732394	1	3	0.0774193548387097	TRUE
SC-19220	-0.311639344262295	0.73156	0.9222591626564	0.5	4	0.696551724137931	FALSE
GW-8510	0.997540983606557	0	0	1	4	0	TRUE
MG-262	-0.618469945355191	0.11867	0.471827874251497	0.666666666666667	3	0.409448818897638	TRUE
0198306-0000	0.25655737704918	0.88974	0.966806930041152	0.25	4	0.904411764705882	FALSE
AR-A014418	-0.726393442622951	0.04083	0.276924715025907	0.333333333333333	3	0.0710059171597633	FALSE
CAY-10397	-0.468360655737705	0.41047	0.762135078014184	0.333333333333333	3	0.480662983425414	FALSE
PHA-00816795	-0.611475409836066	0.30071	0.684475190972222	0.5	2	0.377551020408163	FALSE
MS-275	0.972459016393443	0.00146	0.0256564	1	2	0.0476190476190476	TRUE
CP-319743	0.39	0.46844	0.795030984455959	0.75	4	0.529411764705882	TRUE
semustine	-0.660327868852459	0.02992	0.229036725146199	0	4	0.111111111111111	FALSE
BCB000040	-0.431311475409836	0.34293	0.709155402843602	0.5	4	0.357664233576642	FALSE
15(S)-15-methylprostaglandin E2	-0.392295081967213	0.46105	0.790905299479167	0.25	4	0.395522388059701	FALSE
suramin sodium	-0.560983606557377	0.1046	0.448877916666667	0.5	4	0.114457831325301	FALSE
CP-944629	-0.415081967213115	0.39028	0.74962703649635	0.25	4	0.494505494505495	FALSE
irinotecan	0.774918032786885	0.02271	0.200860743243243	1	3	0.290909090909091	TRUE
meteneprost	-0.737704918032787	0.00926	0.114352264150943	0.75	4	0.03125	TRUE
16-phenyltetranorprostaglandin E2	-0.418524590163934	0.38034	0.739769777117385	0.25	4	0.31547619047619	FALSE
CP-863187	-0.570327868852459	0.09457	0.430606458333333	0.25	4	0.141176470588235	FALSE
BCB000039	0.328469945355191	0.79578	0.939298811881188	0.666666666666667	3	0.695364238410596	TRUE
IC-86621	-0.445573770491803	0.30408	0.687013151618399	0.25	4	0.335570469798658	FALSE
"11-deoxy-16,16-dimethylprostaglandin E2"	-0.403114754098361	0.4271	0.772705034293553	0.25	4	0.476510067114094	FALSE
CP-645525-01	0.392896174863388	0.61349	0.867233704103672	0.666666666666667	3	0.769662921348315	TRUE
BCB000038	-0.412131147540984	0.39904	0.753742222222222	0.25	4	0.46031746031746	FALSE
vinblastine	-0.755901639344262	0.02879	0.224322083333333	0.666666666666667	3	0.16793893129771	TRUE
