	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
chloropyrazine	-0.659016393442623	0.03031	0.2156	0.75	4	0.0451612903225806	TRUE
(-)-isoprenaline	0.221147540983607	0.96719	0.989876239249414	0.5	4	0.970930232558139	FALSE
ramipril	-0.338852459016393	0.6406	0.860046564102564	0.25	4	0.608938547486033	FALSE
azaperone	0.605901639344262	0.06225	0.314715945945946	1	4	0.027972027972028	TRUE
piperacetazine	0.373934426229508	0.52107	0.796787235772358	0.5	4	0.634285714285714	FALSE
ondansetron	-0.449344262295082	0.29416	0.653723474576271	0.5	4	0.439393939393939	FALSE
thiethylperazine	-0.481967213114754	0.21973	0.582240020242915	0.5	4	0.159090909090909	FALSE
benzylpenicillin	0.488032786885246	0.2077	0.567033762993763	0.75	4	0.16793893129771	TRUE
oxedrine	-0.33672131147541	0.64829	0.861725177304965	0.5	4	0.542635658914729	FALSE
kaempferol	-0.713770491803279	0.01339	0.133797786259542	0.5	4	0.025	FALSE
mephenytoin	-0.379016393442623	0.5036	0.787589486260454	0.5	4	0.615384615384615	FALSE
cefepime	-0.472786885245902	0.23902	0.597968187022901	0.5	4	0.222929936305732	FALSE
oxyphenbutazone	-0.637704918032787	0.04104	0.253402641509434	0.75	4	0.0588235294117647	TRUE
propoxycaine	-0.505573770491803	0.1772	0.5236	0.75	4	0.0625	TRUE
PNU-0230031	-0.428688524590164	0.07602	0.357997374100719	0.25	8	0.166666666666667	FALSE
0179445-0000	0.33983606557377	0.24966	0.609710708955224	0.625	8	0.347560975609756	TRUE
PNU-0251126	-0.423497267759563	0.17179	0.515764013761468	0.333333333333333	6	0.337748344370861	FALSE
0173570-0000	0.355027322404372	0.34874	0.685436426426426	0.666666666666667	6	0.53448275862069	TRUE
0175029-0000	0.304262295081967	0.53487	0.801081041189931	0.666666666666667	6	0.882352941176471	TRUE
PHA-00851261E	-0.419508196721311	0.08705	0.38626593220339	0.25	8	0.188235294117647	FALSE
0317956-0000	0.327213114754098	0.28967	0.650753628620102	0.375	8	0.481481481481481	FALSE
chlorambucil	0.325245901639344	0.68679	0.883980442477876	0.5	4	0.721518987341772	FALSE
levcycloserine	0.322950819672131	0.69441	0.884224406614786	0.75	4	0.694915254237288	TRUE
nialamide	0.385409836065574	0.48277	0.771575682926829	0.75	4	0.432432432432432	TRUE
quinethazone	0.324590163934426	0.68903	0.884224406614786	0.5	4	0.688524590163934	FALSE
santonin	0.340163934426229	0.63619	0.858528567010309	0.75	4	0.430894308943089	TRUE
Prestwick-1080	0.37344262295082	0.52328	0.796787235772358	0.75	4	0.466165413533835	TRUE
homosalate	0.324098360655738	0.6907	0.884224406614786	0.25	4	0.666666666666667	FALSE
Prestwick-1100	0.36327868852459	0.55847	0.812113403083701	0.75	4	0.642384105960265	TRUE
parbendazole	0.272295081967213	0.84961	0.943333454699407	0.5	4	0.893129770992366	FALSE
ciclacillin	-0.26016393442623	0.88106	0.958274904564315	0.5	4	0.888268156424581	FALSE
"2,6-dimethylpiperidine"	0.361147540983607	0.42863	0.747106085219707	0.4	5	0.267716535433071	FALSE
spiradoline	0.16672131147541	0.9987	0.99936	0.5	4	0.985714285714286	FALSE
withaferin A	-0.796229508196721	0.00346	0.0483215957446808	1	4	0.0901639344262295	TRUE
citalopram	-0.451967213114754	0.28714	0.650317530224525	0.5	4	0.340277777777778	FALSE
paroxetine	-0.305245901639344	0.75273	0.914029285714286	0.5	4	0.76271186440678	FALSE
CP-320650-01	-0.470737704918033	0.03883	0.245990821256039	0.5	8	0.251798561151079	FALSE
CP-690334-01	-0.427622950819672	0.07722	0.359998291814947	0.625	8	0.251700680272109	TRUE
PHA-00745360	-0.607213114754098	0.00248	0.0410926582278481	0.75	8	0.0542635658914729	TRUE
rifabutin	0.607704918032787	0.13175	0.460865478723404	1	3	0.40625	TRUE
alcuronium chloride	0.48672131147541	0.5518	0.807587184357542	0.5	2	0.507352941176471	FALSE
clobetasol	0.522622950819672	0.28183	0.647977804878049	0.666666666666667	3	0.298136645962733	TRUE
phenoxybenzamine	-0.599344262295082	0.06737	0.330289625468165	0.5	4	0.372727272727273	FALSE
timolol	-0.652131147540984	0.03356	0.228362849740933	0.75	4	0.186567164179104	TRUE
daunorubicin	0.339672131147541	0.63778	0.858903312757202	0.25	4	0.858585858585859	FALSE
nomegestrol	-0.584535519125683	0.16577	0.509373075117371	0.666666666666667	3	0.279411764705882	TRUE
ticarcillin	-0.308852459016393	0.86127	0.950592268128162	0.333333333333333	3	0.850931677018634	FALSE
AG-013608	-0.300573770491803	0.38785	0.713055688202247	0.75	8	0.450292397660819	TRUE
valinomycin	-0.384918032786885	0.48413	0.771895456760049	0.5	4	0.65	FALSE
rotenone	0.358524590163934	0.57522	0.817549381107492	0.5	4	0.649122807017544	FALSE
PF-00562151-00	-0.259508196721311	0.56955	0.813307251908397	0.25	8	0.691823899371069	FALSE
PF-00875133-00	-0.389508196721311	0.62241	0.849566934306569	0.333333333333333	3	0.636986301369863	FALSE
pioglitazone	-0.338897168405365	0.12465	0.455301212121212	0.545454545454545	11	0.412121212121212	TRUE
H-7	0.629344262295082	0.04617	0.267418274336283	1	4	0.388888888888889	TRUE
PF-00539745-00	-0.561803278688525	0.20364	0.567033762993763	0.666666666666667	3	0.37037037037037	TRUE
PF-01378883-00	-0.609672131147541	0.05929	0.309831023622047	0.5	4	0.0173410404624277	FALSE
erastin	-0.434918032786885	0.33323	0.672313608562691	0.5	4	0.291044776119403	FALSE
3-nitropropionic acid	-0.469672131147541	0.24578	0.603904943820225	0.25	4	0.408839779005525	FALSE
valdecoxib	-0.56655737704918	0.19539	0.551218771551724	0.333333333333333	3	0.169934640522876	FALSE
PF-00539758-00	-0.441147540983607	0.48053	0.770419400244798	0.333333333333333	3	0.355555555555556	FALSE
STOCK1N-35215	-0.456830601092896	0.43987	0.752982706480305	0.666666666666667	3	0.462686567164179	TRUE
orlistat	0.332786885245902	0.53324	0.801081041189931	0.8	5	0.521739130434783	TRUE
0225151-0000	0.26879781420765	0.94839	0.984490491673275	0.666666666666667	3	0.950819672131147	TRUE
5707885	-0.404262295081967	0.42363	0.745343551401869	0.25	4	0.46218487394958	FALSE
C-75	-0.385901639344262	0.48085	0.770419400244798	0.75	4	0.3984375	TRUE
F0447-0125	-0.542950819672131	0.12585	0.455301212121212	0.75	4	0.076271186440678	TRUE
5155877	-0.544590163934426	0.12364	0.455301212121212	0.5	4	0.263157894736842	FALSE
PHA-00767505E	-0.398032786885246	0.44348	0.752982706480305	0.25	4	0.445859872611465	FALSE
dinoprostone	-0.6	0.06696	0.330289625468165	0.75	4	0.0733333333333333	TRUE
5194442	-0.623114754098361	0.04995	0.280732746781116	0.5	4	0.101910828025478	FALSE
AG-028671	0.318142076502732	0.83274	0.939704017241379	0.666666666666667	3	0.85	TRUE
6-bromoindirubin-3'-oxime	-0.429461358313817	0.10825	0.435997692307692	0.571428571428571	7	0.397196261682243	TRUE
Gly-His-Lys	-0.85	0.00644	0.0780551851851852	1	3	0.0447761194029851	TRUE
STOCK1N-35874	-0.722622950819672	0.15288	0.492906206896552	0.5	2	0.245033112582781	FALSE
"16,16-dimethylprostaglandin E2"	-0.544754098360656	0.23589	0.597968187022901	0.666666666666667	3	0.248275862068966	TRUE
PNU-0293363	0.31344262295082	0.84755	0.943333454699407	0.666666666666667	3	0.861635220125786	TRUE
STOCK1N-35696	-0.838852459016393	0.05143	0.286476042553191	1	2	0.0616438356164384	TRUE
PHA-00665752	0.718688524590164	1e-05	0.000251730769230769	1	1	0.568	FALSE
STOCK1N-28457	0.195737704918033	0.99885	0.99936	0.333333333333333	3	1	FALSE
SC-560	0.368852459016393	0.6801	0.882310109018831	0.666666666666667	3	0.82312925170068	TRUE
H-89	0.341639344262295	0.75512	0.914386753006476	0.333333333333333	3	0.763779527559055	FALSE
BAS-012416453	0.600928961748634	0.14122	0.474412321428571	0.666666666666667	3	0.0921052631578947	TRUE
SB-202190	0.277540983606557	0.74868	0.910801226765799	0.4	5	0.636363636363636	FALSE
carmustine	-0.722459016393443	0.04253	0.257336129032258	0.333333333333333	3	0.0608108108108108	FALSE
AG-012559	0.454754098360656	0.44496	0.752982706480305	0.666666666666667	3	0.362204724409449	TRUE
AH-23848	0.483770491803279	0.37144	0.704659362318841	0.666666666666667	3	0.326732673267327	TRUE
NS-398	0.507814207650273	0.31501	0.662652359550562	0.666666666666667	3	0.379746835443038	TRUE
SB-203580	-0.320819672131147	0.58014	0.822828333333333	0.4	5	0.635802469135803	FALSE
0297417-0002B	0.827377049180328	0.0103	0.109615447154472	1	3	0.110526315789474	TRUE
scriptaid	-0.520491803278688	0.28642	0.650317530224525	0	3	0.489583333333333	FALSE
lomustine	-0.683934426229508	0.02093	0.17777064516129	0.75	4	0.153846153846154	TRUE
PHA-00846566E	0.237814207650273	0.9833	0.995718726851852	0.666666666666667	3	0.970588235294118	TRUE
AH-6809	0.402131147540984	0.81683	0.932197445510026	0.5	2	0.796992481203007	FALSE
alsterpaullone	0.567978142076503	0.19292	0.550291106290672	0.666666666666667	3	0.622093023255814	TRUE
0316684-0000	-0.259672131147541	0.88214	0.958274904564315	0.5	4	0.903846153846154	FALSE
thapsigargin	-0.923770491803279	0.00083	0.0178109836065574	1	3	0.0516129032258065	TRUE
SC-19220	-0.343934426229508	0.62384	0.849746680541103	0.25	4	0.572413793103448	FALSE
GW-8510	0.848032786885246	0.00101	0.0200316666666667	1	4	0.121546961325967	TRUE
MG-262	-0.607377049180328	0.13213	0.460865478723404	0.333333333333333	3	0.456692913385827	FALSE
0198306-0000	0.345409836065574	0.61898	0.846650804597701	0.75	4	0.573529411764706	TRUE
AR-A014418	-0.585409836065574	0.16439	0.509373075117371	0.333333333333333	3	0.201183431952663	FALSE
CAY-10397	-0.306010928961749	0.86973	0.952886276150628	0.333333333333333	3	0.856353591160221	FALSE
PHA-00816795	-0.42327868852459	0.76244	0.916468282828283	0.5	2	0.75	FALSE
MS-275	0.527377049180328	0.44658	0.752982706480305	0	2	0.896103896103896	FALSE
CP-319743	-0.287049180327869	0.80805	0.927839868421053	0.5	4	0.62962962962963	FALSE
semustine	-0.714426229508197	0.01328	0.133719384615385	0.75	4	0.0592592592592593	TRUE
BCB000040	-0.48327868852459	0.21689	0.578226089613035	0.5	4	0.226277372262774	FALSE
15(S)-15-methylprostaglandin E2	-0.387049180327869	0.47772	0.769170332103321	0.25	4	0.432835820895522	FALSE
suramin sodium	-0.548524590163934	0.11898	0.4509318	0.75	4	0.126506024096386	TRUE
CP-944629	-0.42344262295082	0.36528	0.70141851744186	0.25	4	0.478021978021978	FALSE
irinotecan	-0.617814207650273	0.11953	0.4509318	0.666666666666667	3	0.402173913043478	TRUE
meteneprost	-0.932786885245902	3e-05	0.000727222222222222	1	4	0	TRUE
16-phenyltetranorprostaglandin E2	-0.32672131147541	0.68174	0.883033877952756	0.5	4	0.708333333333333	FALSE
CP-863187	-0.667868852459016	0.02685	0.205535964912281	0.75	4	0.0588235294117647	TRUE
BCB000039	-0.331092896174863	0.78596	0.919789893711249	0.333333333333333	3	0.801242236024845	FALSE
IC-86621	-0.715081967213115	0.01313	0.133233875968992	0.75	4	0.00671140939597315	TRUE
"11-deoxy-16,16-dimethylprostaglandin E2"	0.20344262295082	0.9858	0.995718726851852	0.5	4	0.98159509202454	FALSE
CP-645525-01	0.590491803278689	0.15628	0.498502871046229	1	3	0.258426966292135	TRUE
BCB000038	-0.229180327868852	0.95449	0.986523149171271	0.5	4	0.973544973544973	FALSE
vinblastine	-0.663114754098361	0.07603	0.357997374100719	0.666666666666667	3	0.251908396946565	TRUE
